movieId,title,genres,diretor,atores,poster,backdrop
991,Michael Collins (1996),Drama,Neil Jordan,"Liam Neeson, Aidan Quinn, Stephen Rea, Alan Rickman, Julia Roberts",/brIBbU6t9glEGAKRTJ4PMj9OiDC.jpg,/A4Ikk4bR7R16rMFrDUsbUrurEHM.jpg
993,Infinity (1996),Drama,Matthew Broderick,"Matthew Broderick, Patricia Arquette, Peter Riegert, Jeffrey Force, David Drew Gallagher",/45cU6BNyRGKhDQZKzVSll4eTgwh.jpg,/AGT1GHGfNFgtpELarEk8Xpy0zC.jpg
994,Big Night (1996),Comedy|Drama,Stanley Tucci; Campbell Scott,"Minnie Driver, Ian Holm, Isabella Rossellini, Tony Shalhoub, Stanley Tucci",/8AJGSDyrj3Dz2B57n1ZB4qNPbmJ.jpg,/79EyItsEl7pnIO0jFi5HDMhsiON.jpg
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,Walter Hill,"Bruce Willis, Bruce Dern, William Sanderson, Christopher Walken, David Patrick Kelly",/2cWqlkXaKKdl32Waep4FwCQnyH0.jpg,/2wpoSvwPkCMJeVTrjkMUAF5B1sW.jpg
998,Set It Off (1996),Action|Crime,F. Gary Gray,"Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise, Blair Underwood",/wpiARyUqTfabzakAXHMIUY6Tl1A.jpg,/8ebAtpx6YVfRGrxPrs4nTTWSbT9.jpg
999,2 Days in the Valley (1996),Crime|Film-Noir,John Herzfeld,"Danny Aiello, Jeff Daniels, Teri Hatcher, Charlize Theron, James Spader",/dKmOINYPpg2W8SMRicnFdusqk1x.jpg,/7JmTlybgcuEH6uuOIOk96Bupj4Z.jpg
1003,Extreme Measures (1996),Drama|Thriller,Michael Apted,"Hugh Grant, Gene Hackman, Sarah Jessica Parker, David Morse, Bill Nunn",/uowP2Nw2mLpQni1vtbUb1LUSiP0.jpg,/pkZyudy6PLofZUQhNhoPH49Qxah.jpg
1004,"Glimmer Man, The (1996)",Action|Thriller,John Gray,"Steven Seagal, Keenen Ivory Wayans, Bob Gunton, Brian Cox, John M. Jackson",/fMXc2nf3iZFsVbNNmJ5MCtjcwlk.jpg,/oFs99SgcuVOwGhtew77rBKniNmi.jpg
1005,D3: The Mighty Ducks (1996),Children|Comedy,Rob Lieberman,"Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling, Joshua Jackson",/wltMr1loUKSCaEV4EDgh21eCRI3.jpg,/7vSYjecvEFW0wSUxyBAD5ou5BGj.jpg
1006,"Chamber, The (1996)",Drama,James Foley,"Chris O'Donnell, Gene Hackman, Faye Dunaway, Robert Prosky, Lela Rochon",/dHwB9Fn2uBEkxkMZZxWpxMGrhL3.jpg,/iqFL6M9fBplNucrruYjHjIea41P.jpg
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,Norman Tokar,"Don Knotts, Tim Conway, Harry Morgan, Bill Bixby, Susan Clark",/cSbRtW2rSpz6AxS4BwtunpFHma.jpg,/iRAYVV9JGz7aDNa5wXL5pkw4JrE.jpg
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,Norman Foster,"Fess Parker, Buddy Ebsen, Basil Ruysdael, Hans Conried, William Bakewell",/7IFRrsQdaaUJaemg2z35fshzswd.jpg,/wVB7ONGfJNDPFitfRcTyMQMpzBc.jpg
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,John Hough,"Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards, Ike Eisenmann",/cXicoCiCfO6FDfv6ozwcfQCnhVW.jpg,/3m45wVVHCX6iIKFHG6NBd3TkRHZ.jpg
1010,"Love Bug, The (1969)",Children|Comedy,Robert Stevenson,"Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett, Joe Flynn",/9Lc1efdYZUZia2zsRWcUkiD1KdN.jpg,/w6PpUETms1qZc4WJUqR7PuHpbTT.jpg
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,Robert Stevenson,"Helen Hayes, Ken Berry, Stefanie Powers, John McIntire, Keenan Wynn",/1k14PPykkUQfhjn3xXDrc55lfHl.jpg,/vFjPid59AjCjmhQMRmEKlCB5Dmm.jpg
1012,Old Yeller (1957),Children|Drama,Robert Stevenson,"Tommy Kirk, Dorothy McGuire, Fess Parker, Kevin Corcoran, Jeff York",/Xe7AB0ffhGPSdBZ4qJ9AKJfllL.jpg,/bFj82z1rOIEmsin3jbdGzkeBDpv.jpg
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,David Swift,"Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles, Cathleen Nesbitt",/jaZFWy6ZAvQoMW2mo9xP5gx4URo.jpg,/wl7imDwEkYt1HnlsdEcUDXuxnRw.jpg
1014,Pollyanna (1960),Children|Comedy|Drama,David Swift,"Hayley Mills, Jane Wyman, Richard Egan, Karl Malden, Nancy Olson",/9lWkRXg35SjUZXLr10ez8DERvRv.jpg,/daAGNEXy8VC0VXWG1QZCrZhUqKJ.jpg
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,Duwayne Dunham,"Michael J. Fox, Sally Field, Don Ameche, Kevin Chevalia, Benj Thall",/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg,/xDwDhLtQnA7jK4f7DVkdeSvZnAp.jpg
1016,"Shaggy Dog, The (1959)",Children|Comedy,Charles Barton,"Fred MacMurray, Jean Hagen, Tommy Kirk, Annette Funicello, Tim Considine",/x0fTvnnRIZNyTne2BrcS8I5X20e.jpg,/zophxMqVXw2yiuJJyjC4RHn1bnw.jpg
1017,Swiss Family Robinson (1960),Adventure|Children,Ken Annakin,"John Mills, Dorothy McGuire, James MacArthur, Janet Munro, Sessue Hayakawa",/3ZItm1RcdwNuPnCaaqEFGrbVlcO.jpg,/vNijAksUUekLP0sMuuGctkSFK2L.jpg
1018,That Darn Cat! (1965),Children|Comedy|Mystery,Robert Stevenson,"Hayley Mills, Dean Jones, Dorothy Provine, Roddy McDowall, Frank Gorshin",/by92HEWg2d4WrkgbUIPEA0ufsHI.jpg,/kINVRRAAWa1p1sHkme5GK7ZKNMx.jpg
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,Richard Fleischer,"Kirk Douglas, James Mason, Paul Lukas, Peter Lorre, Robert J. Wilke",/heAEH85fdxEgV98LizHbQCL95iZ.jpg,/6kN5rkADuRtVw7kLD08JyQHZ5OB.jpg
1020,Cool Runnings (1993),Comedy,Jon Turteltaub,"Leon, Doug E. Doug, Rawle D. Lewis, Malik Yoba, John Candy",/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,/ucFDgf7Nw6cEwPh5o4cacp3k1aW.jpg
1021,Angels in the Outfield (1994),Children|Comedy,William Dear,"Danny Glover, Tony Danza, Brenda Fricker, Ben Johnson, Joseph Gordon-Levitt",/7WRt6l7tiXVPG9zLco1rwy5Ffw9.jpg,/yrMfznQbmMtz9YgivpPLxShS4RD.jpg
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,Clyde Geronimi; Wilfred Jackson; Hamilton Luske,"Ilene Woods, Eleanor Audley, Verna Felton, Claire Du Brey, Rhoda Williams",/4nssBcQUBadCTBjrAkX46mVEKts.jpg,/puJKgNcWaGgMk5VHanSSomUTpmw.jpg
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,Wolfgang Reitherman,"Sterling Holloway, John Fiedler, Paul Winchell, Hal Smith, Jon Walmsley",/5kNFx8GW0zgtLDkhfNBOMMVmJTX.jpg,/gzPi7DXzl0eYzZwfxibzx4hi8tH.jpg
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,Norman Ferguson; Bill Roberts; Clyde Geronimi; Jack Kinney; Harold Young,"Clarence Nash, Sterling Holloway, Joaquin Garay, Zé Carioca, Aurora Miranda",/nMfScRxw9wVLoO7LiEjziFAKLSK.jpg,/kcWYiBWej3JdYbGEVaKYAQGfqYp.jpg
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,Wolfgang Reitherman,"Sebastian Cabot, Karl Swenson, Junius Matthews, Martha Wentworth, Norman Alden",/7lyeeuhGAJSNXYEW34S8mJ1bwI8.jpg,/uMe6McFXAPEhkasGVlaLTOuhfnl.jpg
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,Kevin Reynolds,"Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio, Christian Slater, Alan Rickman",/hbRnWUNJkKKVN5mkcuC5ooqjE4e.jpg,/kuLk79GQq8WQb8fZxc6MtvIhPaC.jpg
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,Robert Stevenson,"Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns, Hermione Baddeley",/o4Wsby4ydIXhWmtmfvb451D5Np1.jpg,/nMXLizoHhVTeh3GjFyUOfNx3b7i.jpg
1029,Dumbo (1941),Animation|Children|Drama|Musical,Ben Sharpsteen; Norman Ferguson; Bill Roberts; Jack Kinney; Wilfred Jackson; Samuel Armstrong,"Edward Brophy, Margaret Wright, Verna Felton, Sarah Selby, Noreen Gammill",/hKDdllslMtsU9JixAv5HR9biXlp.jpg,/eEKpOowAkVAF3sKJKqY2h4h12GV.jpg
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,Don Chaffey,"Sean Marshall, Helen Reddy, Jim Dale, Mickey Rooney, Red Buttons",/noShGNQKAgMqNanJL5EiZlf6LCp.jpg,/hoItQR25BE6qWLInEq1iRPgBDDZ.jpg
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,Robert Stevenson,"Angela Lansbury, David Tomlinson, Roddy McDowall, Sam Jaffe, John Ericson",/1BBzsThIZ06UmjZ3rChYGZhJtFQ.jpg,/zylJOaiIp0M4xeE6ox3giDjBTFx.jpg
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,Clyde Geronimi; Wilfred Jackson; Hamilton Luske,"Kathryn Beaumont, Ed Wynn, Richard Haydn, Sterling Holloway, Jerry Colonna",/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg,/tyj0QztA0PkYo6XauifWjkx7UVi.jpg
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,Richard Rich; Art Stevens; Ted Berman,"Mickey Rooney, Kurt Russell, Pearl Bailey, Jack Albertson, Sandy Duncan",/aC3k6XBaYnulGSkK8263ABjU3Md.jpg,/lNmIAX1IuPIEPMHhLBEm4wmhYX0.jpg
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,Matthew Bright,"Kiefer Sutherland, Reese Witherspoon, Wolfgang Bodison, Dan Hedaya, Amanda Plummer",/m0pAARUq3foDWFsrUmlYDHtNPE9.jpg,/q86f264W90GIUeg1Ovf4T1PIBA.jpg
1035,"Sound of Music, The (1965)",Musical|Romance,Robert Wise,"Julie Andrews, Christopher Plummer, Eleanor Parker, Charmian Carr, Nicholas Hammond",/c6CrUZypAsBCaRWX0M3RVRDbhNS.jpg,/ioQYjcRnU54ir5ltgyS7k53zw5x.jpg
1036,Die Hard (1988),Action|Crime|Thriller,John McTiernan,"Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson",/7Bjd8kfmDSOzpmhySpEhkUyK2oH.jpg,/bvk2AAH64lP2YZs02Q3jskfHT8j.jpg
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,Brett Leonard,"Jeff Fahey, Pierce Brosnan, Jenny Wright, Mark Bringelson, Geoffrey Lewis",/1VLqWcel87oYVmN383FgSH0mCTY.jpg,/tRs8Kg3BhjFVMwdIX4zxN7r7Ydu.jpg
1040,"Secret Agent, The (1996)",Drama,Christopher Hampton,"Bob Hoskins, Patricia Arquette, Jim Broadbent, Christian Bale, Gérard Depardieu",/tPHoV5WGQROGQmbSw4h8NGWB22c.jpg,/aTfKI7TZUR1uhYsdYyEax09hDz5.jpg
1041,Secrets & Lies (1996),Drama,Mike Leigh,"Brenda Blethyn, Marianne Jean-Baptiste, Timothy Spall, Phyllis Logan, Claire Rushbrook",/zQBuRQ3hrLhkEsXcxteUxuxLrvs.jpg,/oLh3r9BhrymkMjKtI2geTGkKMif.jpg
1042,That Thing You Do! (1996),Comedy|Drama,Tom Hanks,"Tom Hanks, Tom Everett Scott, Liv Tyler, Johnathon Schaech, Steve Zahn",/9RmZu33qHdyZFGLfhEOmkTjdNEu.jpg,/vxhnRV7jGncAZmf0FFHMs6rFHWn.jpg
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,Michael Pressman,"Peter Gallagher, Michelle Pfeiffer, Claire Danes, Freddie Prinze Jr., Seth Green",/7HGWS6WlsPzBsB7NG5JM4P8NrIv.jpg,/sJ2w867Y55MNbhxiEOjnPGPGsiD.jpg
1046,Beautiful Thing (1996),Drama|Romance,Hettie Macdonald,"Glen Berry, Scott Neal, Linda Henry, Tameka Empson, Ben Daniels",/34fPI0phWQ189lc5O7aNf12jWPm.jpg,/2qGHNcU8YBIbvNc8HR1YczBeejA.jpg
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,Renny Harlin,"Geena Davis, Samuel L. Jackson, Patrick Malahide, Craig Bierko, Brian Cox",/yREdXX5lMFUKhTvb0ofI7mzUHlR.jpg,/s4s38yygyyeVacxQimu0jbuPjYk.jpg
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,Stephen Hopkins,"Michael Douglas, Val Kilmer, Tom Wilkinson, John Kani, Emily Mortimer",/3KEPs6RKlin9pT9fqjtW7MSLC8H.jpg,/kM2RkLCt3ElQ2NfHgw1CzZXRGfZ.jpg
1050,Looking for Richard (1996),Documentary|Drama,Al Pacino,"Al Pacino, Winona Ryder, Kevin Spacey, Alec Baldwin, Aidan Quinn",/2iEgEoMP1S2YWKkYkwm8cgg2bBN.jpg,/qTofO8swHYG9Dw0wE2UwbaJpuNl.jpg
1051,Trees Lounge (1996),Drama,Steve Buscemi,"Steve Buscemi, Chloë Sevigny, Carol Kane, Mark Boone Junior, Bronson Dudley",/2DtoVhI9RkArGbzkvctGxY578QN.jpg,/4aXe78YsL7TWtoVZXO5DTnn9AAR.jpg
1053,Normal Life (1996),Crime|Drama|Romance,John McNaughton,"Ashley Judd, Luke Perry, Bruce A. Young, Jim True-Frost, Edmund Wyson",/keQ3yXWkPN1tmKt45bFBtGVokSG.jpg,/qyUNaqLMVUfST6CSVN39g0yHyj5.jpg
1054,Get on the Bus (1996),Drama,Spike Lee,"Richard Belzer, De'Aundre Bonds, Andre Braugher, Thomas Jefferson Byrd, Gabriel Casseus",/7p8FvHMSr11LQw9Xv6dPJdrBeU2.jpg,/nITF6wXK8Icm3FitDNw54bGNaHv.jpg
1055,Shadow Conspiracy (1997),Thriller,George P. Cosmatos,"Charlie Sheen, Donald Sutherland, Linda Hamilton, Stephen Lang, Nicholas Turturro",/m8dgxxCrpLhKjkjH2DPxkz0inoJ.jpg,/xAiQwgOSIhNs9ZwIPeDTwpAyP78.jpg
1056,Jude (1996),Drama,Michael Winterbottom,"Kate Winslet, Christopher Eccleston, Liam Cunningham, Rachel Griffiths, June Whitfield",/pK7hcjrvgRisQC7i1XwiA1B97sJ.jpg,/dWqE64mFDsOxkzn8Sx6pu3NEVva.jpg
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,Woody Allen,"Woody Allen, Natasha Lyonne, Goldie Hawn, Alan Alda, Drew Barrymore",/cFOZ4bNbWtnIIboc43M86yhwPBX.jpg,/2G6nVbZPPMvrJCNHm3lbiWJp59v.jpg
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,Baz Luhrmann,"Leonardo DiCaprio, Claire Danes, Jesse Bradford, Vondie Curtis-Hall, Brian Dennehy",/eLf4jclPijOqfEp6bDAmezRFxk5.jpg,/m0miV65ZZIp13TNHJSRUF6vmCos.jpg
1060,Swingers (1996),Comedy|Drama,Doug Liman,"Jon Favreau, Vince Vaughn, Ron Livingston, Patrick Van Horn, Alex Désert",/rRjWk68kU3a2so4lgr3TKB7Y5vA.jpg,/urQRrvRzsBztqjOt7yuxX9gpqw1.jpg
1061,Sleepers (1996),Thriller,Barry Levinson,"Kevin Bacon, Robert De Niro, Dustin Hoffman, Bruno Kirby, Jason Patric",/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,/sDhABATFQX8nfTHShTfH8HeqKY1.jpg
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,Tad Stones,"Scott Weinger, Robin Williams, Linda Larkin, John Rhys-Davies, Gilbert Gottfried",/kTH7qEyvdDYMoQraQZm3LFKCge3.jpg,/gkzfPl0rjp5COdFXPaxitp9J3X3.jpg
1066,Shall We Dance (1937),Comedy|Musical|Romance,Mark Sandrich,"Fred Astaire, Ginger Rogers, Edward Everett Horton, Eric Blore, Jerome Cowan",/6anwn2NxTw7NwVEEU4qhVwN3Exi.jpg,/k9xilCWUwnBVz6rqmxQ90CDjtI9.jpg
1068,Crossfire (1947),Crime|Film-Noir,Edward Dmytryk,"Robert Young, Robert Mitchum, Robert Ryan, Gloria Grahame, Paul Kelly",/s3EFBiCsc4Ckc1tntoHAEnhZtSO.jpg,/9QYqNGVKx0YabMExlwPXyUSuQFl.jpg
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,Mel Stuart,"Peter Ostrum, Gene Wilder, Jack Albertson, Diana Sowle, Roy Kinnear",/vmpsZkrs4Uvkp9r1atL8B3frA63.jpg,/ko7hMSCtXoJFfpYAIbrowwgH0eq.jpg
1076,"Innocents, The (1961)",Drama|Horror|Thriller,Jack Clayton,"Deborah Kerr, Peter Wyngarde, Megs Jenkins, Michael Redgrave, Martin Stephens",/idqvLBmlEHUITMnQ0EJ6Yb5TpVw.jpg,/oog0DJtSuPnWoSTYM7cKmAFbeuU.jpg
1077,Sleeper (1973),Comedy|Sci-Fi,Woody Allen,"Woody Allen, Diane Keaton, John Beck, Mary Gregory, Brian Avery",/YTYSziZZP5aXt5CDvdEMwKDzme.jpg,/uVTEJPLof6fizkWvmhxEprut9oQ.jpg
1078,Bananas (1971),Comedy|War,Woody Allen,"Woody Allen, Louise Lasser, Carlos Montalbán, Nati Abascal, Jacobo Morales",/gK11RUXspxqty0Wq6KoV8J0crKO.jpg,/bnJrWEST2YVuWfZiYP4owjXpjwq.jpg
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,Charles Crichton,"Jamie Lee Curtis, John Cleese, Kevin Kline, Michael Palin, Maria Aitken",/hkSGFNVfEEUXFCxRZDITFHVhUlu.jpg,/nNLOEK9HGhhZIOgdVUO9F7ndTIw.jpg
1080,Monty Python's Life of Brian (1979),Comedy,Terry Jones,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones",/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,/lOrM3OQhHlzEkpF7Ih3GghecrA8.jpg
1081,Victor/Victoria (1982),Comedy|Musical|Romance,Blake Edwards,"Julie Andrews, James Garner, Robert Preston, Lesley Ann Warren, Alex Karras",/mCjXcPRM3Rc7gOCGeVrBdPvF2bk.jpg,/tcMG8GQ0m61PWIWkdJfOERrl1sJ.jpg
1082,"Candidate, The (1972)",Drama,Michael Ritchie,"Robert Redford, Peter Boyle, Melvyn Douglas, Don Porter, Allen Garfield",/6zcDSOe1akUXsc2Q1APfchKcVaI.jpg,/rd6IEzxIx3I066DeXPg4K861f4D.jpg
1083,"Great Race, The (1965)",Comedy|Musical,Blake Edwards,"Jack Lemmon, Tony Curtis, Natalie Wood, Peter Falk, Keenan Wynn",/9rL8GWuFdO3fLXcNV9rZRHskoOn.jpg,/vga7453tBLXDqxeTV2IGUpVgIgk.jpg
1084,Bonnie and Clyde (1967),Crime|Drama,Arthur Penn,"Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman, Estelle Parsons",/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg,/vmMC9rC2Z3iptDj2K5AiK0wlVAF.jpg
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,John Sturges,"Spencer Tracy, Felipe Pazos, Harry Bellaver, Don Diamond, Mary Hemingway",/6Q34dJL6m1vdzAr0jDDKDmNL52e.jpg,/5S916KQ6Wmn0pDFoeknIvpMgL9v.jpg
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,Alfred Hitchcock,"Ray Milland, Grace Kelly, Robert Cummings, John Williams, Anthony Dawson",/2gDCAgl2iBQNuJuk6p2xtuS1ewg.jpg,/mD6EAjfIr7CLdFlCIJjh7CJeWX3.jpg
1088,Dirty Dancing (1987),Drama|Musical|Romance,Emile Ardolino,"Jennifer Grey, Patrick Swayze, Jerry Orbach, Cynthia Rhodes, Jack Weston",/9Jw6jys7q9gjzVX5zm1z0gC8gY9.jpg,/6iDQCBUSZKzY8Rnu8ECwl2gXcfG.jpg
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Quentin Tarantino,"Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn, Steve Buscemi",/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,/jwt159hXWA9Q5xpBo8hWb3zwLi7.jpg
1090,Platoon (1986),Drama|War,Oliver Stone,"Charlie Sheen, Willem Dafoe, Tom Berenger, Kevin Dillon, Forest Whitaker",/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,/q4A2A7h9HsKKBfTxESAdc2N4hVg.jpg
1091,Weekend at Bernie's (1989),Comedy,Ted Kotcheff,"Andrew McCarthy, Jonathan Silverman, Catherine Mary Stewart, Terry Kiser, Don Calfa",/4RtjBkBSqHG46uieHgTtM7oKlpo.jpg,/xbGROemZqyVYrIlMOHKqmV2qmG0.jpg
1092,Basic Instinct (1992),Crime|Mystery|Thriller,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt",/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,/7FRraud59N3s10bbf9bfYjvwx3v.jpg
1093,"Doors, The (1991)",Drama,Oliver Stone,"Val Kilmer, Meg Ryan, Kyle MacLachlan, Frank Whaley, Kevin Dillon",/x1LM3dzGuG6xOz0aT2e71o11vhu.jpg,/kGlEhkmFaGUvhBvLvhhq9i9OOXX.jpg
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,Neil Jordan,"Stephen Rea, Miranda Richardson, Jaye Davidson, Forest Whitaker, Adrian Dunbar",/9BXGoat9TYgdDqGk2WJmaX9dVoe.jpg,/k4ZrvqTWADP1nzgXNSKDNk4xOEB.jpg
1095,Glengarry Glen Ross (1992),Drama,James Foley,"Al Pacino, Jack Lemmon, Alec Baldwin, Alan Arkin, Ed Harris",/zcaEDx8KlVfh4vKfMNLhiSi5Oz4.jpg,/qukaw3P4MOFNdxjhNpClhT9unr8.jpg
1096,Sophie's Choice (1982),Drama,Alan J. Pakula,"Meryl Streep, Kevin Kline, Peter MacNicol, Rita Karin, Stephen D. Newman",/rZDPbPTFwuKgr5b9jixGFNYkGYt.jpg,/uiUpvnv8zgA2pm1J7tT8DPLxh84.jpg
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,Steven Spielberg,"Henry Thomas, Drew Barrymore, Robert MacNaughton, Peter Coyote, Dee Wallace",/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,/mXLVA0YL6tcXi6SJSuAh9ONXFj5.jpg
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,Edwin L. Marin,"Reginald Owen, Gene Lockhart, Terry Kilburn, Barry MacKay, Lynne Carver",/cvr7x3CjBMsHv2GptR0tcFddMSa.jpg,/1e3nb2OYeLIXQ9yYdLb9NZVQmyv.jpg
1100,Days of Thunder (1990),Action|Drama|Romance,Tony Scott,"Tom Cruise, Robert Duvall, Nicole Kidman, Randy Quaid, Cary Elwes",/8UvcoeMJag8UWGF8sg7eYspzq0Q.jpg,/t61Pj0FsdvM5JSEdzTcbpLM4ZaH.jpg
1101,Top Gun (1986),Action|Romance,Tony Scott,"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards, Tom Skerritt",/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,/dBgxEkWe17R0AJDAvAhpeVELQx2.jpg
1103,Rebel Without a Cause (1955),Drama,Nicholas Ray,"James Dean, Natalie Wood, Sal Mineo, Jim Backus, Ann Doran",/yHStsC8rRRfIjqRN38BQsLh6S7k.jpg,/iRUBsjkPeK21nlHqH4szJCz2Ma1.jpg
1104,"Streetcar Named Desire, A (1951)",Drama,Elia Kazan,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden, Rudy Bond",/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,/or90vNrOVnYwi07fYYpQ3pbnjxP.jpg
1105,Children of the Corn IV: The Gathering (1996),Horror,Greg Spence,"Naomi Watts, Brent Jennings, Samaria Graham, Jamie Renée Smith, Brandon Kleyla",/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg,/n07PCzyoELbSB397OBEesvdvnat.jpg
1107,Loser (1991),Comedy,,,,
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,Claude Nuridsany; Marie Pérennou,Jacques Perrin,/OPoiGrzNr5FWoczXH5Gs1cReec.jpg,/87NFGpptRN7xnI3VfERAZEwbh7C.jpg
1112,Palookaville (1996),Action|Comedy|Drama,Alan Taylor,"William Forsythe, Vincent Gallo, Adam Trese, Gareth Williams, LisaGay Hamilton",/vmlO5CbUKmqvn5BVtEprxAmNOkp.jpg,/fvD78gniQUBZ4RvRjW35hQZRQMD.jpg
1114,"Funeral, The (1996)",Crime|Drama,Abel Ferrara,"Christopher Walken, Chris Penn, Annabella Sciorra, Isabella Rossellini, Vincent Gallo",/sHbJbr6BvVwRJhliiX1PKPERejO.jpg,/3ON157Dt5FfwOl9LF3tCxVEdKSJ.jpg
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,Benoît Jacquot,"Virginie Ledoyen, Benoît Magimel, Dominique Valadié, Michel Bompoil, Véra Briole",/8dFs6OW8T8Y1R56U2YdlDDBkUPj.jpg,/gN7EMCouAT0p3BT0Kk5eUMWw07E.jpg
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,Jaco Van Dormael,"Daniel Auteuil, Pascal Duquenne, Miou-Miou, Henri Garcin, Isabelle Sadoyan",/cgpJTvFcd0NJyJRTKYaBoLMuqdW.jpg,/rQ0XmwWp9dwhnXNPlm6wN17mxoi.jpg
1119,Drunks (1995),Drama,Peter Cohn,"Richard Lewis, Liza Harris, Liam Ahern, George Martin, Sam Rockwell",/lY5E0rjsgzlxUyMtUZRlzwHqLTA.jpg,/q90O3NbVXwiaFElkPmr3FYjpBV3.jpg
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,Miloš Forman,"Woody Harrelson, Courtney Love, Edward Norton, Brett Harrelson, Donna Hanover",/sAgHn7ys6TiVXBDTZ0UBEjinIUk.jpg,/9oxTuL6on1LBalFyzP6cIp6eUwu.jpg
1121,Glory Daze (1995),Drama,Rich Wilkes,"Ben Affleck, Sam Rockwell, Megan Ward, French Stewart, Vien Hong",/mosH3RnC5wjcThd0DZq4ZqWkTPQ.jpg,/mPSqoeQObPuoT616wz3v5EtifhC.jpg
1123,"Perfect Candidate, A (1996)",Documentary,David Van Taylor; R.J. Cutler,"Don Baker, Mark Goodin, Mark Merritt, Peter Baker, Glen Bolger",/91XMadgfU6scOPYsDW8v4VJuJF3.jpg,
1124,On Golden Pond (1981),Drama,Mark Rydell,"Katharine Hepburn, Henry Fonda, Jane Fonda, Doug McKeon, Dabney Coleman",/ic4f03J6pnf9cpQmVDABFhUpbCU.jpg,/ydGY4z0hN8XebemBOJgnTD4ceiJ.jpg
